,init_value,est_value
buildGBase,0.10364854560604411,0.14896552943378652
Vmax_G,0.5897001628624519,0.1496401073959517
nG,2.0,7.9720553808175625
K_G,0.9235553364905289,0.9129979958485194
degradA4,0.02731963591350291,0.02731963591350291
degradC,0.10802009188235896,0.10802009188235896
degradN2,0.19789948557266254,0.19789948557266254
degradS1,1159.2508394589877,1159.2508394589877
degradG,0.2613015469688622,0.15185740733199032
