,init_value,est_value
Vmax_C,0.28757285862994536,1.9561330166792266e-13
degradA4,0.02731963591350291,0.02731963591350291
degradC,0.09440170782022787,6.42140911273134e-14
degradN2,0.19789948557266254,0.19789948557266254
degradS1,1159.2508394589877,1159.2508394589877
