,init_value,est_value
Vmax_G,0.5246128363270562,0.1836987999554544
degGA4,0.9937504336236569,7.644650658208026e-18
degradA4,0.02731963591350291,0.02731963591350291
degradC,6.421409057978348e-14,6.421409057978348e-14
degradN2,0.19789948557266254,0.19789948557266254
degradS1,1159.2508394589877,1159.2508394589877
degradG,0.13208629829114168,0.16890635266202797
