,init_value,est_value
EC1,0.41340696066299204,0.02849720948355766
EC2,0.1832396365915883,1.2901832575143573
EC3,0.79203047560903,3.206354752060845
tau1,0.4017993186730756,3.39141429180268
degrade,0.32190548395292296,0.005534462875181321
