,init_value,est_value
sc_ISR,0.01664216843454861,0.45153123736530637
sc_OSR,0.51585298424057,0.6614369651166923
Vmax_C,0.06836391145986082,0.022422773152187204
degradA4,0.02731963591350291,0.02731963591350291
degradC,0.022441860563017956,0.007360736648502357
degradN2,0.19789948557266254,0.19789948557266254
degradS1,1159.2508394589877,1159.2508394589877
