,init_value,est_value
Vmax_G,0.3404082359431589,0.13403018725012736
degGA4,0.45143068504682865,5.127863063285085e-22
degradA4,0.0,0.0
degradC,0.008997584619275962,0.008997584619275962
degradN2,0.2907685944675149,0.2907685944675149
degradS1,1159.2508394589877,1159.2508394589877
degradG,0.14975062149827875,0.16839923939399734
