,init_value,est_value
sc_ISR,0.339534431029179,0.20953864340765158
sc_OSR,0.6798845583693698,0.8166246548395307
degradA4,0.02731963591350291,0.02731963591350291
degradC,0.10802009188235896,0.10802009188235896
degradN2,0.19789948557266254,0.19789948557266254
degradS1,1159.2508394589877,1159.2508394589877
