"","StateVar","replID","treatment","timeID","timeAfterExposure","dose_uM","dose_uMadj","timepoints","data4modelInterpol","data4modelReal","timeID_orig"
"58","BTG2",1,"NIT",58,NA,5.99,5.99,57,0.568789428227456,NA,NA
"59","BTG2",1,"NIT",59,57.8,5.99,5.99,58,0.593887257464044,0.592524048263049,39
"60","BTG2",1,"NIT",60,59.3,5.99,5.99,59,0.574189058242836,0.56443632548614,40
"61","BTG2",1,"NIT",61,NA,5.99,5.99,60,0.546317228920155,NA,NA
"62","BTG2",1,"NIT",62,60.8,5.99,5.99,61,0.560225339431845,0.551849008306075,41
"63","BTG2",1,"NIT",63,62.3,5.99,5.99,62,0.610518746414457,0.613979418749601,42
"64","CHOP",1,"NIT",1,NA,5.99,5.99,0,NA,NA,NA
"65","CHOP",1,"NIT",2,0.8,5.99,5.99,1,0.532252675676249,0.533095195084974,1
"66","CHOP",1,"NIT",3,2.3,5.99,5.99,2,0.52941353532699,0.52948642388967,2
"67","CHOP",1,"NIT",4,NA,5.99,5.99,3,0.531775714698594,NA,NA
"68","CHOP",1,"NIT",5,3.8,5.99,5.99,4,0.536505096898188,0.535693305858139,3
"69","CHOP",1,"NIT",6,5.3,5.99,5.99,5,0.540091574819796,0.541529740374371,4
"70","CHOP",1,"NIT",7,NA,5.99,5.99,6,0.546166154756185,NA,NA
"71","CHOP",1,"NIT",8,6.8,5.99,5.99,7,0.553198763635106,0.55195264246918,5
"72","CHOP",1,"NIT",9,8.3,5.99,5.99,8,0.559575159433221,0.562260827599419,6
"73","CHOP",1,"NIT",10,NA,5.99,5.99,9,0.570306488005363,NA,NA
"74","CHOP",1,"NIT",11,9.8,5.99,5.99,10,0.57767176517773,0.577190359213797,7
"75","CHOP",1,"NIT",12,11.3,5.99,5.99,11,0.577660154146726,0.57940680537019,8
"76","CHOP",1,"NIT",13,NA,5.99,5.99,12,0.589581386505463,NA,NA
"77","CHOP",1,"NIT",14,12.8,5.99,5.99,13,0.604282291036216,0.602413489688642,9
"78","CHOP",1,"NIT",15,14.3,5.99,5.99,14,0.608623400123255,0.610690780724903,10
"79","CHOP",1,"NIT",16,NA,5.99,5.99,15,0.61988841762194,NA,NA
"80","CHOP",1,"NIT",17,15.8,5.99,5.99,16,0.631832308108057,0.630445089793345,11
"81","CHOP",1,"NIT",18,NA,5.99,5.99,17,0.631925599070415,NA,NA
"82","CHOP",1,"NIT",19,18,5.99,5.99,18,0.630383314802688,0.630383314802688,12
"83","CHOP",1,"NIT",20,NA,5.99,5.99,19,0.637234615884998,NA,NA
"84","CHOP",1,"NIT",21,19.5,5.99,5.99,20,0.649295974306395,0.643032332769943,13
"85","CHOP",1,"NIT",22,21,5.99,5.99,21,0.65909397543583,0.65909397543583,14
"86","CHOP",1,"NIT",23,22.5,5.99,5.99,22,0.663665295037627,0.669591688533903,15
"87","CHOP",1,"NIT",24,NA,5.99,5.99,23,0.680726343298329,NA,NA
"88","CHOP",1,"NIT",25,24,5.99,5.99,24,0.703429022170356,0.703429022170356,16
"89","CHOP",1,"NIT",26,NA,5.99,5.99,25,0.708725095820633,NA,NA
"90","CHOP",1,"NIT",27,25.5,5.99,5.99,26,0.72603245437069,0.713707514681945,17
"91","CHOP",1,"NIT",28,27,5.99,5.99,27,0.759208372757518,0.759208372757518,18
"92","CHOP",1,"NIT",29,28.5,5.99,5.99,28,0.780439276124061,0.786564953725829,19
"93","CHOP",1,"NIT",30,NA,5.99,5.99,29,0.791423977406777,NA,NA
"94","CHOP",1,"NIT",31,30,5.99,5.99,30,0.805756523516648,0.805756523516648,20
"95","CHOP",1,"NIT",32,NA,5.99,5.99,31,0.832162237727423,NA,NA
"96","CHOP",1,"NIT",33,31.5,5.99,5.99,32,0.845227401198627,0.841985275909661,21
"97","CHOP",1,"NIT",34,33,5.99,5.99,33,0.849404700087141,0.849404700087141,22
"98","CHOP",1,"NIT",35,34.5,5.99,5.99,34,0.877628595820478,0.89924381309807,23
"99","CHOP",1,"NIT",36,NA,5.99,5.99,35,0.922462896160679,NA,NA
"100","CHOP",1,"NIT",37,36,5.99,5.99,36,0.954276924685556,0.954276924685556,24
"101","CHOP",1,"NIT",38,NA,5.99,5.99,37,0.951514677858194,NA,NA
"102","CHOP",1,"NIT",39,37.5,5.99,5.99,38,0.968489790920778,0.953881064366282,25
"103","CHOP",1,"NIT",40,39,5.99,5.99,39,1.00703110728727,1.00703110728727,26
"104","CHOP",1,"NIT",41,40.5,5.99,5.99,40,1.0133092206141,1.0063864508343,27
"105","CHOP",1,"NIT",42,NA,5.99,5.99,41,0.997155633637718,NA,NA
"106","CHOP",1,"NIT",43,42,5.99,5.99,42,0.984460410470489,0.984460410470489,28
"107","CHOP",1,"NIT",44,NA,5.99,5.99,43,0.992815334731421,NA,NA
"108","CHOP",1,"NIT",45,43.5,5.99,5.99,44,1.00944232463168,1.00129326218237,29
"109","CHOP",1,"NIT",46,45,5.99,5.99,45,1.01966984550971,1.01966984550971,30
"110","CHOP",1,"NIT",47,46.5,5.99,5.99,46,1.01880228144798,1.01783159115373,31
"111","CHOP",1,"NIT",48,NA,5.99,5.99,47,1.01826654926855,NA,NA
"112","CHOP",1,"NIT",49,48,5.99,5.99,48,1.01040362556861,1.01040362556861,32
"113","CHOP",1,"NIT",50,NA,5.99,5.99,49,0.981822350773874,NA,NA
"114","CHOP",1,"NIT",51,49.5,5.99,5.99,50,0.985246544459598,0.976131503011332,33
"115","CHOP",1,"NIT",52,51,5.99,5.99,51,1.0180060435207,1.0180060435207,34
"116","CHOP",1,"NIT",53,52.5,5.99,5.99,52,1.02216870989591,1.01545835216764,35
"117","CHOP",1,"NIT",54,NA,5.99,5.99,53,1.00761789046253,NA,NA
"118","CHOP",1,"NIT",55,54,5.99,5.99,54,1.00560372617496,1.00560372617496,36
"119","CHOP",1,"NIT",56,NA,5.99,5.99,55,1.0285087347209,NA,NA
"120","CHOP",1,"NIT",57,55.5,5.99,5.99,56,1.00422833698474,1.02647416122676,37
"121","CHOP",1,"NIT",58,57,5.99,5.99,57,0.963768577115039,0.963768577115039,38
"122","CHOP",1,"NIT",59,58.5,5.99,5.99,58,1.00584431578029,1.02159775428869,39
"123","CHOP",1,"NIT",60,NA,5.99,5.99,59,1.00998625800349,NA,NA
"124","CHOP",1,"NIT",61,60,5.99,5.99,60,0.960389545903035,0.960389545903035,40
"125","CHOP",1,"NIT",62,NA,5.99,5.99,61,0.962120359486644,NA,NA
"126","CHOP",1,"NIT",63,61.5,5.99,5.99,62,0.963503221419467,0.967730585781371,41
"127","HMOX1",1,"NIT",1,NA,5.99,5.99,0,NA,NA,NA
"128","HMOX1",1,"NIT",2,0.7,5.99,5.99,1,0.324114375571281,0.313576570927307,1
"129","HMOX1",1,"NIT",3,NA,5.99,5.99,2,0.359948007323288,NA,NA
"130","HMOX1",1,"NIT",4,2.7,5.99,5.99,3,0.398306663625929,0.386488966910106,2
"131","HMOX1",1,"NIT",5,NA,5.99,5.99,4,0.431158094525539,NA,NA
"132","HMOX1",1,"NIT",6,4.7,5.99,5.99,5,0.434001840355925,0.437646089253119,3
"133","HMOX1",1,"NIT",7,NA,5.99,5.99,6,0.410810157277669,NA,NA
"134","HMOX1",1,"NIT",8,6.7,5.99,5.99,7,0.415957388230773,0.408245073997708,4
"135","HMOX1",1,"NIT",9,NA,5.99,5.99,8,0.460094787569731,NA,NA
"136","HMOX1",1,"NIT",10,8.7,5.99,5.99,9,0.472086046778486,0.47619450146554,5
"137","HMOX1",1,"NIT",11,NA,5.99,5.99,10,0.427356102156604,NA,NA
"138","HMOX1",1,"NIT",12,10.7,5.99,5.99,11,0.393293626837285,0.398120436427752,6
"139","HMOX1",1,"NIT",13,NA,5.99,5.99,12,0.407129675017599,NA,NA
"140","HMOX1",1,"NIT",14,12.7,5.99,5.99,13,0.439945372018038,0.430129114436137,7
"141","HMOX1",1,"NIT",15,NA,5.99,5.99,14,0.468173286255317,NA,NA
"142","HMOX1",1,"NIT",16,14.7,5.99,5.99,15,0.488299315654841,0.483154917888297,8
"143","HMOX1",1,"NIT",17,NA,5.99,5.99,16,0.506161940929766,NA,NA
"144","HMOX1",1,"NIT",18,16.7,5.99,5.99,17,0.5398527939033,0.52710773685247,9
"145","HMOX1",1,"NIT",19,NA,5.99,5.99,18,0.583671989322091,NA,NA
"146","HMOX1",1,"NIT",20,18.7,5.99,5.99,19,0.590048092053776,0.594862257105086,10
"147","HMOX1",1,"NIT",21,NA,5.99,5.99,20,0.547666152210013,NA,NA
"148","HMOX1",1,"NIT",22,20.7,5.99,5.99,21,0.513207132947015,0.519172088729132,11
"149","HMOX1",1,"NIT",23,NA,5.99,5.99,22,0.517326311958429,NA,NA
"150","HMOX1",1,"NIT",24,22.7,5.99,5.99,23,0.535455161522974,0.530259217326232,12
"151","HMOX1",1,"NIT",25,NA,5.99,5.99,24,0.547359260788477,NA,NA
"152","HMOX1",1,"NIT",26,24.7,5.99,5.99,25,0.549312669141676,0.549858864160942,13
"153","HMOX1",1,"NIT",27,NA,5.99,5.99,26,0.54489972516429,NA,NA
"154","HMOX1",1,"NIT",28,26.7,5.99,5.99,27,0.547205062846043,0.545076824857933,14
"155","HMOX1",1,"NIT",29,NA,5.99,5.99,28,0.555343953208458,NA,NA
"156","HMOX1",1,"NIT",30,28.7,5.99,5.99,29,0.543596087727748,0.550651627660838,15
"157","HMOX1",1,"NIT",31,NA,5.99,5.99,30,0.517448192146356,NA,NA
"158","HMOX1",1,"NIT",32,30.7,5.99,5.99,31,0.538629206317006,0.523734852713219,16
"159","HMOX1",1,"NIT",33,NA,5.99,5.99,32,0.612100409189124,NA,NA
"160","HMOX1",1,"NIT",34,32.7,5.99,5.99,33,0.63830207743085,0.641363780850707,17
"161","HMOX1",1,"NIT",35,NA,5.99,5.99,34,0.590303855591418,NA,NA
"162","HMOX1",1,"NIT",36,34.7,5.99,5.99,35,0.580463678179811,0.572536091633552,18
"163","HMOX1",1,"NIT",37,NA,5.99,5.99,36,0.644915119574429,NA,NA
"164","HMOX1",1,"NIT",38,36.7,5.99,5.99,37,0.66862043501249,0.672923082219645,19
"165","HMOX1",1,"NIT",39,NA,5.99,5.99,38,0.606521768348628,NA,NA
"166","HMOX1",1,"NIT",40,38.7,5.99,5.99,39,0.55646319264261,0.563952620840782,20
"167","HMOX1",1,"NIT",41,NA,5.99,5.99,40,0.574495523539575,NA,NA
"168","HMOX1",1,"NIT",42,40.7,5.99,5.99,41,0.622319650240693,0.607627487896009,21
"169","HMOX1",1,"NIT",43,NA,5.99,5.99,42,0.65823979087645,NA,NA
"170","HMOX1",1,"NIT",44,42.7,5.99,5.99,43,0.650829090452438,0.659135867438052,22
"171","HMOX1",1,"NIT",45,NA,5.99,5.99,44,0.610044980385126,NA,NA
"172","HMOX1",1,"NIT",46,44.7,5.99,5.99,45,0.613432723052747,0.603284021190767,23
"173","HMOX1",1,"NIT",47,NA,5.99,5.99,46,0.670813974032746,NA,NA
"174","HMOX1",1,"NIT",48,46.7,5.99,5.99,47,0.667191749520371,0.681592400219834,24
"175","HMOX1",1,"NIT",49,NA,5.99,5.99,48,0.570746103935178,NA,NA
"176","HMOX1",1,"NIT",50,48.7,5.99,5.99,49,0.510279955761162,0.516616502269759,25
"177","HMOX1",1,"NIT",51,NA,5.99,5.99,50,0.547873163120513,NA,NA
"178","HMOX1",1,"NIT",52,50.7,5.99,5.99,51,0.606438333679422,0.5918007024744,26
"179","HMOX1",1,"NIT",53,NA,5.99,5.99,52,0.632577442241062,NA,NA
"180","HMOX1",1,"NIT",54,52.7,5.99,5.99,53,0.635940961057548,0.636404802663583,27
"181","HMOX1",1,"NIT",55,NA,5.99,5.99,54,0.629508815432699,NA,NA
"182","HMOX1",1,"NIT",56,54.7,5.99,5.99,55,0.621614717918577,0.623631255957585,28
"183","HMOX1",1,"NIT",57,NA,5.99,5.99,56,0.625411008122173,NA,NA
"184","HMOX1",1,"NIT",58,56.7,5.99,5.99,57,0.662582608640859,0.646804163057898,29
"185","HMOX1",1,"NIT",59,NA,5.99,5.99,58,0.72400542324057,NA,NA
"186","HMOX1",1,"NIT",60,58.7,5.99,5.99,59,0.747479282486657,0.748102490343131,30
"187","HMOX1",1,"NIT",61,NA,5.99,5.99,60,0.713229747752283,NA,NA
"188","HMOX1",1,"NIT",62,60.7,5.99,5.99,61,0.681672624823798,0.687086267556481,31
"189","HMOX1",1,"NIT",63,NA,5.99,5.99,62,0.679253892853361,NA,NA
"190","MDM2",1,"NIT",1,0.5,5.99,5.99,0,0.92848495639564,0.920443345291514,1
"191","MDM2",1,"NIT",2,NA,5.99,5.99,1,0.912286025308754,NA,NA
"192","MDM2",1,"NIT",3,2,5.99,5.99,2,0.893194372255991,0.893194372255991,2
"193","MDM2",1,"NIT",4,NA,5.99,5.99,3,0.877191518780334,NA,NA
"194","MDM2",1,"NIT",5,3.5,5.99,5.99,4,0.911621125535169,0.885742516962643,3
"195","MDM2",1,"NIT",6,5,5.99,5.99,5,0.958612022587999,0.958612022587999,4
"196","MDM2",1,"NIT",7,6.5,5.99,5.99,6,0.928576928852665,0.908706426994919,5
"197","MDM2",1,"NIT",8,NA,5.99,5.99,7,0.903564156105189,NA,NA
"198","MDM2",1,"NIT",9,8,5.99,5.99,8,0.922286518710783,0.922286518710783,6
"199","MDM2",1,"NIT",10,NA,5.99,5.99,9,0.941328187990189,NA,NA
"200","MDM2",1,"NIT",11,9.5,5.99,5.99,10,0.939425147209391,0.943476139659788,7
"201","MDM2",1,"NIT",12,11,5.99,5.99,11,0.935646560054301,0.935646560054301,8
"202","MDM2",1,"NIT",13,12.5,5.99,5.99,12,0.959001925620216,0.961567512651284,9
"203","MDM2",1,"NIT",14,NA,5.99,5.99,13,0.946763493167512,NA,NA
