"","StateVar","replID","treatment","timeID","timeAfterExposure","dose_uM","dose_uMadj","timepoints","data4modelInterpol","data4modelReal","timeID_orig"
"1","CHOP",1,"NIT",1,NA,5.99,5.99,0,NA,NA,NA
"2","CHOP",1,"NIT",2,0.8,5.99,5.99,1,0.532252675676249,0.533095195084974,1
"3","CHOP",1,"NIT",3,2.3,5.99,5.99,2,0.52941353532699,0.52948642388967,2
"4","CHOP",1,"NIT",4,NA,5.99,5.99,3,0.531775714698594,NA,NA
"5","CHOP",1,"NIT",5,3.8,5.99,5.99,4,0.536505096898188,0.535693305858139,3
"6","CHOP",1,"NIT",6,5.3,5.99,5.99,5,0.540091574819796,0.541529740374371,4
"7","CHOP",1,"NIT",7,NA,5.99,5.99,6,0.546166154756185,NA,NA
"8","CHOP",1,"NIT",8,6.8,5.99,5.99,7,0.553198763635106,0.55195264246918,5
"9","CHOP",1,"NIT",9,8.3,5.99,5.99,8,0.559575159433221,0.562260827599419,6
"10","CHOP",1,"NIT",10,NA,5.99,5.99,9,0.570306488005363,NA,NA
"11","CHOP",1,"NIT",11,9.8,5.99,5.99,10,0.57767176517773,0.577190359213797,7
"12","CHOP",1,"NIT",12,11.3,5.99,5.99,11,0.577660154146726,0.57940680537019,8
"13","CHOP",1,"NIT",13,NA,5.99,5.99,12,0.589581386505463,NA,NA
"14","CHOP",1,"NIT",14,12.8,5.99,5.99,13,0.604282291036216,0.602413489688642,9
"15","CHOP",1,"NIT",15,14.3,5.99,5.99,14,0.608623400123255,0.610690780724903,10
"16","CHOP",1,"NIT",16,NA,5.99,5.99,15,0.61988841762194,NA,NA
"17","CHOP",1,"NIT",17,15.8,5.99,5.99,16,0.631832308108057,0.630445089793345,11
"18","CHOP",1,"NIT",18,NA,5.99,5.99,17,0.631925599070415,NA,NA
"19","CHOP",1,"NIT",19,18,5.99,5.99,18,0.630383314802688,0.630383314802688,12
"20","CHOP",1,"NIT",20,NA,5.99,5.99,19,0.637234615884998,NA,NA
"21","CHOP",1,"NIT",21,19.5,5.99,5.99,20,0.649295974306395,0.643032332769943,13
"22","CHOP",1,"NIT",22,21,5.99,5.99,21,0.65909397543583,0.65909397543583,14
"23","CHOP",1,"NIT",23,22.5,5.99,5.99,22,0.663665295037627,0.669591688533903,15
"24","CHOP",1,"NIT",24,NA,5.99,5.99,23,0.680726343298329,NA,NA
"25","CHOP",1,"NIT",25,24,5.99,5.99,24,0.703429022170356,0.703429022170356,16
"26","CHOP",1,"NIT",26,NA,5.99,5.99,25,0.708725095820633,NA,NA
"27","CHOP",1,"NIT",27,25.5,5.99,5.99,26,0.72603245437069,0.713707514681945,17
"28","CHOP",1,"NIT",28,27,5.99,5.99,27,0.759208372757518,0.759208372757518,18
"29","CHOP",1,"NIT",29,28.5,5.99,5.99,28,0.780439276124061,0.786564953725829,19
"30","CHOP",1,"NIT",30,NA,5.99,5.99,29,0.791423977406777,NA,NA
"31","CHOP",1,"NIT",31,30,5.99,5.99,30,0.805756523516648,0.805756523516648,20
"32","CHOP",1,"NIT",32,NA,5.99,5.99,31,0.832162237727423,NA,NA
"33","CHOP",1,"NIT",33,31.5,5.99,5.99,32,0.845227401198627,0.841985275909661,21
"34","CHOP",1,"NIT",34,33,5.99,5.99,33,0.849404700087141,0.849404700087141,22
"35","CHOP",1,"NIT",35,34.5,5.99,5.99,34,0.877628595820478,0.89924381309807,23
"36","CHOP",1,"NIT",36,NA,5.99,5.99,35,0.922462896160679,NA,NA
"37","CHOP",1,"NIT",37,36,5.99,5.99,36,0.954276924685556,0.954276924685556,24
"38","CHOP",1,"NIT",38,NA,5.99,5.99,37,0.951514677858194,NA,NA
"39","CHOP",1,"NIT",39,37.5,5.99,5.99,38,0.968489790920778,0.953881064366282,25
"40","CHOP",1,"NIT",40,39,5.99,5.99,39,1.00703110728727,1.00703110728727,26
"41","CHOP",1,"NIT",41,40.5,5.99,5.99,40,1.0133092206141,1.0063864508343,27
"42","CHOP",1,"NIT",42,NA,5.99,5.99,41,0.997155633637718,NA,NA
"43","CHOP",1,"NIT",43,42,5.99,5.99,42,0.984460410470489,0.984460410470489,28
"44","CHOP",1,"NIT",44,NA,5.99,5.99,43,0.992815334731421,NA,NA
"45","CHOP",1,"NIT",45,43.5,5.99,5.99,44,1.00944232463168,1.00129326218237,29
"46","CHOP",1,"NIT",46,45,5.99,5.99,45,1.01966984550971,1.01966984550971,30
"47","CHOP",1,"NIT",47,46.5,5.99,5.99,46,1.01880228144798,1.01783159115373,31
"48","CHOP",1,"NIT",48,NA,5.99,5.99,47,1.01826654926855,NA,NA
"49","CHOP",1,"NIT",49,48,5.99,5.99,48,1.01040362556861,1.01040362556861,32
"50","CHOP",1,"NIT",50,NA,5.99,5.99,49,0.981822350773874,NA,NA
"51","CHOP",1,"NIT",51,49.5,5.99,5.99,50,0.985246544459598,0.976131503011332,33
"52","CHOP",1,"NIT",52,51,5.99,5.99,51,1.0180060435207,1.0180060435207,34
"53","CHOP",1,"NIT",53,52.5,5.99,5.99,52,1.02216870989591,1.01545835216764,35
"54","CHOP",1,"NIT",54,NA,5.99,5.99,53,1.00761789046253,NA,NA
"55","CHOP",1,"NIT",55,54,5.99,5.99,54,1.00560372617496,1.00560372617496,36
"56","CHOP",1,"NIT",56,NA,5.99,5.99,55,1.0285087347209,NA,NA
"57","CHOP",1,"NIT",57,55.5,5.99,5.99,56,1.00422833698474,1.02647416122676,37
"58","CHOP",1,"NIT",58,57,5.99,5.99,57,0.963768577115039,0.963768577115039,38
"59","CHOP",1,"NIT",59,58.5,5.99,5.99,58,1.00584431578029,1.02159775428869,39
"60","CHOP",1,"NIT",60,NA,5.99,5.99,59,1.00998625800349,NA,NA
"61","CHOP",1,"NIT",61,60,5.99,5.99,60,0.960389545903035,0.960389545903035,40
"62","CHOP",1,"NIT",62,NA,5.99,5.99,61,0.962120359486644,NA,NA
"63","CHOP",1,"NIT",63,61.5,5.99,5.99,62,0.963503221419467,0.967730585781371,41
"64","NRF2",1,"NIT",1,NA,5.99,5.99,0,NA,NA,NA
"65","NRF2",1,"NIT",2,NA,5.99,5.99,1,NA,NA,NA
"66","NRF2",1,"NIT",3,NA,5.99,5.99,2,NA,NA,NA
"67","NRF2",1,"NIT",4,3.1,5.99,5.99,3,0.675244349944578,0.678768078364034,1
"68","NRF2",1,"NIT",5,NA,5.99,5.99,4,0.708515299933441,NA,NA
"69","NRF2",1,"NIT",6,5.1,5.99,5.99,5,0.727218114058098,0.727664219255733,2
"70","NRF2",1,"NIT",7,NA,5.99,5.99,6,0.721163529001629,NA,NA
"71","NRF2",1,"NIT",8,7.1,5.99,5.99,7,0.712568231593211,0.712844088745454,3
"72","NRF2",1,"NIT",9,NA,5.99,5.99,8,0.725955658296959,NA,NA
"73","NRF2",1,"NIT",10,9.1,5.99,5.99,9,0.739340645446684,0.739230056833507,4
"74","NRF2",1,"NIT",11,NA,5.99,5.99,10,0.724461263800288,NA,NA
"75","NRF2",1,"NIT",12,11.1,5.99,5.99,11,0.703768797362199,0.702901237815798,5
"76","NRF2",1,"NIT",13,NA,5.99,5.99,12,0.710861182930347,NA,NA
"77","NRF2",1,"NIT",14,13.1,5.99,5.99,13,0.747304177907658,0.752207968646673,6
"78","NRF2",1,"NIT",15,NA,5.99,5.99,14,0.800479247067915,NA,NA
"79","NRF2",1,"NIT",16,15.1,5.99,5.99,15,0.839371672569322,0.841043125764352,7
"80","NRF2",1,"NIT",17,NA,5.99,5.99,16,0.833373864993992,NA,NA
"81","NRF2",1,"NIT",18,17.1,5.99,5.99,17,0.787547449483323,0.781431184662666,8
"82","NRF2",1,"NIT",19,NA,5.99,5.99,18,0.725618390587892,NA,NA
"83","NRF2",1,"NIT",20,19.1,5.99,5.99,19,0.707335766299513,0.710674881272483,9
"84","NRF2",1,"NIT",21,NA,5.99,5.99,20,0.78127558291236,NA,NA
"85","NRF2",1,"NIT",22,21.1,5.99,5.99,21,0.870033834510887,0.875112703656429,10
"86","NRF2",1,"NIT",23,NA,5.99,5.99,22,0.874455582248312,NA,NA
"87","NRF2",1,"NIT",24,NA,5.99,5.99,23,0.807046209064907,NA,NA
"88","NRF2",1,"NIT",25,23.8,5.99,5.99,24,0.717897421241037,0.735062747651761,11
"89","NRF2",1,"NIT",26,NA,5.99,5.99,25,0.656442378424306,NA,NA
"90","NRF2",1,"NIT",27,25.8,5.99,5.99,26,0.670361672167555,0.659417033562696,12
"91","NRF2",1,"NIT",28,NA,5.99,5.99,27,0.760475197889993,NA,NA
"92","NRF2",1,"NIT",29,27.8,5.99,5.99,28,0.823784600840348,0.818704550343199,13
"93","NRF2",1,"NIT",30,NA,5.99,5.99,29,0.800767403270929,NA,NA
"94","NRF2",1,"NIT",31,29.8,5.99,5.99,30,0.760159440330892,0.765666070334657,14
"95","NRF2",1,"NIT",32,NA,5.99,5.99,31,0.753001047696503,NA,NA
"96","NRF2",1,"NIT",33,31.8,5.99,5.99,32,0.752182020965485,0.753581055308836,15
"97","NRF2",1,"NIT",34,NA,5.99,5.99,33,0.741180935159304,NA,NA
"98","NRF2",1,"NIT",35,33.8,5.99,5.99,34,0.750588119879995,0.745390204830997,16
"99","NRF2",1,"NIT",36,NA,5.99,5.99,35,0.788558643353821,NA,NA
"100","NRF2",1,"NIT",37,35.8,5.99,5.99,36,0.799147899781729,0.80217590538868,17
"101","NRF2",1,"NIT",38,NA,5.99,5.99,37,0.764311313893494,NA,NA
"102","NRF2",1,"NIT",39,37.8,5.99,5.99,38,0.769661155189263,0.760806847650841,18
"103","NRF2",1,"NIT",40,NA,5.99,5.99,39,0.846967206731274,NA,NA
"104","NRF2",1,"NIT",41,39.8,5.99,5.99,40,0.876889992737757,0.881133094145065,19
"105","NRF2",1,"NIT",42,NA,5.99,5.99,41,0.806461312929126,NA,NA
"106","NRF2",1,"NIT",43,41.8,5.99,5.99,42,0.776127933625101,0.771262030419896,20
"107","NRF2",1,"NIT",44,NA,5.99,5.99,43,0.865703661646292,NA,NA
"108","NRF2",1,"NIT",45,43.8,5.99,5.99,44,0.961436959844129,0.948363246733283,21
"109","NRF2",1,"NIT",46,NA,5.99,5.99,45,0.971671075038948,NA,NA
"110","NRF2",1,"NIT",47,45.8,5.99,5.99,46,0.912588411029587,0.928447089820762,22
"111","NRF2",1,"NIT",48,NA,5.99,5.99,47,0.823257819738364,NA,NA
"112","NRF2",1,"NIT",49,47.8,5.99,5.99,48,0.761115135151142,0.76859379361326,23
"113","NRF2",1,"NIT",50,NA,5.99,5.99,49,0.753812472941169,NA,NA
"114","NRF2",1,"NIT",51,49.8,5.99,5.99,50,0.757086808988049,0.758092956993204,24
"115","NRF2",1,"NIT",52,NA,5.99,5.99,51,0.743851096850754,NA,NA
"116","NRF2",1,"NIT",53,51.8,5.99,5.99,52,0.746996160541532,0.743149995802954,25
"117","NRF2",1,"NIT",54,NA,5.99,5.99,53,0.787914971034794,NA,NA
"118","NRF2",1,"NIT",55,53.8,5.99,5.99,54,0.844225381948868,0.83308224608098,26
"119","NRF2",1,"NIT",56,NA,5.99,5.99,55,0.89028856331935,NA,NA
"120","NRF2",1,"NIT",57,55.8,5.99,5.99,56,0.906524915147162,0.906493454491844,27
"121","NRF2",1,"NIT",58,NA,5.99,5.99,57,0.896715413926319,NA,NA
"122","NRF2",1,"NIT",59,57.8,5.99,5.99,58,0.914758325620288,0.906146135833362,28
"123","NRF2",1,"NIT",60,NA,5.99,5.99,59,0.977655320266574,NA,NA
"124","NRF2",1,"NIT",61,59.8,5.99,5.99,60,1.00510423986058,1.00679745255964,29
"125","NRF2",1,"NIT",62,NA,5.99,5.99,61,0.947987780499061,NA,NA
"126","NRF2",1,"NIT",63,61.8,5.99,5.99,62,0.856174437059723,0.87429602675019,30
"127","SRXN1",1,"NIT",1,NA,5.99,5.99,0,NA,NA,NA
"128","SRXN1",1,"NIT",2,1.2,5.99,5.99,1,0.601206208745043,0.594216865008321,1
"129","SRXN1",1,"NIT",3,NA,5.99,5.99,2,0.566033469800606,NA,NA
"130","SRXN1",1,"NIT",4,3.2,5.99,5.99,3,0.528738259344311,0.520791861065636,2
"131","SRXN1",1,"NIT",5,NA,5.99,5.99,4,0.490149161505604,NA,NA
"132","SRXN1",1,"NIT",6,5.2,5.99,5.99,5,0.47676424611123,0.480454449771321,3
"133","SRXN1",1,"NIT",7,NA,5.99,5.99,6,0.517061730701009,NA,NA
"134","SRXN1",1,"NIT",8,7.2,5.99,5.99,7,0.569166769312276,0.574547463860191,4
"135","SRXN1",1,"NIT",9,NA,5.99,5.99,8,0.57165821693363,NA,NA
"136","SRXN1",1,"NIT",10,9.2,5.99,5.99,9,0.551731024806671,0.550943554812979,5
"137","SRXN1",1,"NIT",11,NA,5.99,5.99,10,0.566677336928298,NA,NA
"138","SRXN1",1,"NIT",12,11.2,5.99,5.99,11,0.602380132741893,0.607950103787424,6
"139","SRXN1",1,"NIT",13,NA,5.99,5.99,12,0.617348076381218,NA,NA
"140","SRXN1",1,"NIT",14,13.2,5.99,5.99,13,0.604789659115263,0.599749397743497,7
"141","SRXN1",1,"NIT",15,NA,5.99,5.99,14,0.577014253575997,NA,NA
"142","SRXN1",1,"NIT",16,15.2,5.99,5.99,15,0.572127782656538,0.578263299418584,8
"143","SRXN1",1,"NIT",17,NA,5.99,5.99,16,0.627753719463949,NA,NA
"144","SRXN1",1,"NIT",18,17.2,5.99,5.99,17,0.692797310186473,0.698944457353913,9
"145","SRXN1",1,"NIT",19,NA,5.99,5.99,18,0.690543928193357,NA,NA
"146","SRXN1",1,"NIT",20,19.2,5.99,5.99,19,0.648803662691611,0.642287438986773,10
"147","SRXN1",1,"NIT",21,NA,5.99,5.99,20,0.634075947137926,NA,NA
"148","SRXN1",1,"NIT",22,21.2,5.99,5.99,21,0.652160218108911,0.657826130217999,11
