"","StateVar","replID","treatment","timeID","timeAfterExposure","dose_uM","dose_uMadj","timepoints","data4modelInterpol","data4modelReal","timeID_orig"
"1","BTG2",1,"CDDO",1,NA,0.1,0.1,0,NA,NA,NA
"2","BTG2",1,"CDDO",2,0.8,0.1,0.1,1,0.47382354168371,0.465487139083451,1
"3","BTG2",1,"CDDO",3,2.3,0.1,0.1,2,0.50383075677734,0.504973280571163,2
"4","BTG2",1,"CDDO",4,NA,0.1,0.1,3,0.491213323080088,NA,NA
"5","BTG2",1,"CDDO",5,3.8,0.1,0.1,4,0.477947855487239,0.476650181021748,3
"6","BTG2",1,"CDDO",6,5.3,0.1,0.1,5,0.500701921681581,0.503989326555271,4
"7","BTG2",1,"CDDO",7,NA,0.1,0.1,6,0.491459679284796,NA,NA
"8","BTG2",1,"CDDO",8,6.8,0.1,0.1,7,0.442056097768122,0.453427731019135,5
"9","BTG2",1,"CDDO",9,8.3,0.1,0.1,8,0.390658845830866,0.381297026088645,6
"10","BTG2",1,"CDDO",10,NA,0.1,0.1,9,0.376017385127659,NA,NA
"11","BTG2",1,"CDDO",11,9.8,0.1,0.1,10,0.390465113093123,0.386933621722696,7
"12","BTG2",1,"CDDO",12,11.3,0.1,0.1,11,0.399641512488733,0.396513884520919,8
"13","BTG2",1,"CDDO",13,NA,0.1,0.1,12,0.377057644325603,NA,NA
"14","BTG2",1,"CDDO",14,12.8,0.1,0.1,13,0.356983705582794,0.357579332193947,9
"15","BTG2",1,"CDDO",15,14.3,0.1,0.1,14,0.368843547155741,0.370106873978012,10
"16","BTG2",1,"CDDO",16,NA,0.1,0.1,15,0.359646774222247,NA,NA
"17","BTG2",1,"CDDO",17,15.8,0.1,0.1,16,0.34389983354123,0.344750523926689,11
"18","BTG2",1,"CDDO",18,17.3,0.1,0.1,17,0.346166200640345,0.342257029897285,12
"19","BTG2",1,"CDDO",19,NA,0.1,0.1,18,0.318608224100684,NA,NA
"20","BTG2",1,"CDDO",20,18.8,0.1,0.1,19,0.302688273232065,0.300314774663096,13
"21","BTG2",1,"CDDO",21,20.3,0.1,0.1,20,0.338380464105016,0.345751427001142,14
"22","BTG2",1,"CDDO",22,NA,0.1,0.1,21,0.340907578980816,NA,NA
"23","BTG2",1,"CDDO",23,21.8,0.1,0.1,22,0.314989484801553,0.319261913291672,15
"24","BTG2",1,"CDDO",24,23.3,0.1,0.1,23,0.306422611711189,0.306965206111766,16
"25","BTG2",1,"CDDO",25,NA,0.1,0.1,24,0.310812302758462,NA,NA
"26","BTG2",1,"CDDO",26,24.8,0.1,0.1,25,0.311811403047911,0.312763038813907,17
"27","BTG2",1,"CDDO",27,26.3,0.1,0.1,26,0.305856221230988,0.307243012603125,18
"28","BTG2",1,"CDDO",28,NA,0.1,0.1,27,0.319442169355761,NA,NA
"29","BTG2",1,"CDDO",29,27.8,0.1,0.1,28,0.329723767602121,0.330448443498072,19
"30","BTG2",1,"CDDO",30,29.3,0.1,0.1,29,0.314560998320554,0.312145499362022,20
"31","BTG2",1,"CDDO",31,NA,0.1,0.1,30,0.317429611184207,NA,NA
"32","BTG2",1,"CDDO",32,30.8,0.1,0.1,31,0.319703842979805,0.322099886832189,21
"33","BTG2",1,"CDDO",33,32.3,0.1,0.1,32,0.296887528342026,0.293141896408048,22
"34","BTG2",1,"CDDO",34,NA,0.1,0.1,33,0.299196121583367,NA,NA
"35","BTG2",1,"CDDO",35,33.8,0.1,0.1,34,0.31972244854013,0.316355725177105,23
"36","BTG2",1,"CDDO",36,35.3,0.1,0.1,35,0.327811601601951,0.328439968565322,24
"37","BTG2",1,"CDDO",37,NA,0.1,0.1,36,0.326856434812603,NA,NA
"38","BTG2",1,"CDDO",38,36.8,0.1,0.1,37,0.301448007409269,0.309796541479533,25
"39","BTG2",1,"CDDO",39,38.3,0.1,0.1,38,0.253984236976612,0.245988038100759,26
"40","BTG2",1,"CDDO",40,NA,0.1,0.1,39,0.249516201706975,NA,NA
"41","BTG2",1,"CDDO",41,39.8,0.1,0.1,40,0.276020990286599,0.271188331271234,27
"42","BTG2",1,"CDDO",42,41.3,0.1,0.1,41,0.291768526042572,0.294936566531922,28
"43","BTG2",1,"CDDO",43,NA,0.1,0.1,42,0.302146634910376,NA,NA
"44","BTG2",1,"CDDO",44,42.8,0.1,0.1,43,0.316790610074167,0.31317053227319,29
"45","BTG2",1,"CDDO",45,44.3,0.1,0.1,44,0.327781989928273,0.323976112967464,30
"46","BTG2",1,"CDDO",46,NA,0.1,0.1,45,0.300059085837254,NA,NA
"47","BTG2",1,"CDDO",47,45.8,0.1,0.1,46,0.288101947529982,0.284188560956,31
"48","BTG2",1,"CDDO",48,47.3,0.1,0.1,47,0.328848734879514,0.333483452640859,32
"49","BTG2",1,"CDDO",49,NA,0.1,0.1,48,0.312939824161175,NA,NA
"50","BTG2",1,"CDDO",50,48.8,0.1,0.1,49,0.282950007021829,0.283368780107644,33
